codigo_suministro,sed_id,alimentador_id,score_anomalia,percentil_prioridad,consumo_diario_promedio,tendencia_mensual,meses_cero_pct,prioridad
SUM_007150,SED_2074,ALIM_311,98.0,2.0,0.01,0.0023,91.7,ALTO
SUM_014340,SED_2362,ALIM_311,97.99,2.013,203.45,2.8157,0.0,ALTO
SUM_016491,SED_2413,ALIM_311,97.99,2.007,0.02,-0.0084,91.7,ALTO
SUM_005059,SED_2738,ALIM_311,97.98,2.02,0.22,,91.7,ALTO
SUM_007378,SED_1722,ALIM_311,97.97,2.027,36.34,-6.7016,0.0,ALTO
SUM_011374,SED_1041,ALIM_311,97.97,2.033,0.77,-0.2859,41.7,ALTO
SUM_009692,SED_0938,ALIM_311,97.96,2.04,1.95,0.0065,75.0,ALTO
SUM_002438,SED_0515,ALIM_311,97.95,2.053,0.01,-0.0042,91.7,ALTO
SUM_007562,SED_1216,ALIM_311,97.95,2.047,2.45,-0.0785,8.3,ALTO
SUM_012914,SED_0933,ALIM_311,97.94,2.06,3.81,-0.3921,0.0,ALTO
SUM_014289,SED_2105,ALIM_311,97.93,2.073,17.2,0.3464,25.0,ALTO
SUM_016839,SED_2315,ALIM_311,97.93,2.067,0.02,-0.0096,91.7,ALTO
SUM_018370,SED_1741,ALIM_311,97.92,2.08,0.02,-0.0009,91.7,ALTO
SUM_003539,SED_1523,ALIM_311,97.91,2.094,0.05,-0.0092,58.3,ALTO
SUM_016675,SED_0362,ALIM_311,97.91,2.087,0.01,0.0028,91.7,ALTO
SUM_018142,SED_2295,ALIM_311,97.9,2.1,0.01,-0.003,91.7,ALTO
SUM_001431,SED_2604,ALIM_311,97.89,2.107,155.53,1.2302,0.0,ALTO
SUM_010942,SED_0515,ALIM_311,97.89,2.114,1.4,-0.3869,83.3,ALTO
SUM_015143,SED_0938,ALIM_311,97.88,2.12,6.74,-0.0213,0.0,ALTO
SUM_016265,SED_0938,ALIM_311,97.87,2.127,18.07,-0.0848,0.0,ALTO
SUM_018108,SED_2295,ALIM_311,97.87,2.134,1.48,-1.3349,66.7,ALTO
SUM_018232,SED_2413,ALIM_311,97.86,2.14,33.8,14.1419,75.0,ALTO
SUM_012475,SED_2738,ALIM_311,97.85,2.154,6.92,0.0359,16.7,ALTO
SUM_017107,SED_1898,ALIM_311,97.85,2.147,1.67,0.4126,66.7,ALTO
SUM_013593,SED_1199,ALIM_311,97.84,2.16,1.89,-0.369,25.0,ALTO
SUM_003041,SED_2170,ALIM_311,97.83,2.174,2.26,1.0243,0.0,ALTO
SUM_018862,SED_0212,ALIM_311,97.83,2.167,0.0,-0.0003,91.7,ALTO
SUM_001421,SED_0212,ALIM_311,97.82,2.18,0.02,-0.0072,91.7,ALTO
SUM_004181,SED_0035,ALIM_311,97.81,2.194,0.01,0.0005,91.7,ALTO
SUM_005884,SED_0938,ALIM_311,97.81,2.187,9.83,0.6152,0.0,ALTO
SUM_016450,SED_0933,ALIM_311,97.8,2.201,1.31,1.9667,91.7,ALTO
SUM_001781,SED_2181,ALIM_311,97.79,2.207,5.64,-1.1906,25.0,ALTO
SUM_003485,SED_2170,ALIM_311,97.79,2.214,3.41,-0.3583,0.0,ALTO
SUM_009792,SED_2170,ALIM_311,97.78,2.221,3.34,0.6816,58.3,ALTO
SUM_006541,SED_2181,ALIM_311,97.77,2.234,0.02,-0.0073,91.7,ALTO
SUM_010604,SED_2089,ALIM_311,97.77,2.227,16.59,-0.0044,0.0,ALTO
SUM_003271,SED_2105,ALIM_311,97.76,2.241,1.58,0.5918,41.7,ALTO
SUM_008700,SED_1777,ALIM_311,97.75,2.254,9.3,4.9587,58.3,ALTO
SUM_013891,SED_0524,ALIM_311,97.75,2.247,0.7,-0.3055,16.7,ALTO
SUM_006292,SED_1722,ALIM_311,97.74,2.261,116.07,-7.647,0.0,ALTO
SUM_001016,SED_0090,ALIM_311,97.73,2.267,0.58,0.0557,75.0,ALTO
SUM_015541,SED_1871,ALIM_311,97.73,2.274,0.02,-0.0063,91.7,ALTO
SUM_004070,SED_2315,ALIM_311,97.72,2.281,0.02,-0.0063,91.7,ALTO
SUM_000358,SED_2413,ALIM_311,97.71,2.287,0.02,0.0064,83.3,ALTO
SUM_011011,SED_1942,ALIM_311,97.71,2.294,147.51,-0.6399,0.0,ALTO
SUM_010246,SED_0938,ALIM_311,97.7,2.301,39.22,-5.4482,0.0,ALTO
SUM_016157,SED_1822,ALIM_311,97.69,2.314,1.68,-0.6495,66.7,ALTO
SUM_017517,SED_1009,ALIM_311,97.69,2.308,0.0,0.0,100.0,ALTO
SUM_000045,SED_0938,ALIM_311,97.68,2.321,2.34,-0.3798,8.3,ALTO
SUM_001518,SED_0044,ALIM_311,97.67,2.328,168.28,8.2136,16.7,ALTO
SUM_015292,SED_1523,ALIM_311,97.67,2.334,13.46,2.4297,66.7,ALTO
SUM_018961,SED_1009,ALIM_311,97.66,2.341,4.11,-0.3937,16.7,ALTO
SUM_010566,SED_2362,ALIM_311,97.65,2.348,8.55,1.2493,83.3,ALTO
SUM_016300,SED_0450,ALIM_311,97.65,2.354,2.4,2.6745,83.3,ALTO
SUM_012793,SED_0552,ALIM_311,97.64,2.361,0.02,0.0065,83.3,ALTO
SUM_000990,SED_1041,ALIM_311,97.63,2.368,74.95,3.5992,0.0,ALTO
SUM_007465,SED_1898,ALIM_311,97.63,2.374,0.01,-0.0035,91.7,ALTO
SUM_010160,SED_0044,ALIM_311,97.62,2.381,145.64,2.2591,0.0,ALTO
SUM_010010,SED_0501,ALIM_311,97.61,2.394,8.39,1.4954,83.3,ALTO
SUM_012381,SED_1886,ALIM_311,97.61,2.388,22.31,8.8548,75.0,ALTO
SUM_019438,SED_0933,ALIM_311,97.6,2.401,14.47,0.1567,0.0,ALTO
SUM_008920,SED_0752,ALIM_311,97.59,2.408,7.05,-3.9979,83.3,ALTO
SUM_008985,SED_0212,ALIM_311,97.59,2.415,1.18,-0.4449,8.3,ALTO
SUM_001311,SED_1886,ALIM_311,97.58,2.421,2.93,-1.281,83.3,ALTO
SUM_005953,SED_0335,ALIM_311,97.57,2.435,5.08,0.3253,8.3,ALTO
SUM_013499,SED_0090,ALIM_311,97.57,2.428,31.92,-4.5066,25.0,ALTO
SUM_001787,SED_1528,ALIM_311,97.56,2.441,9.34,-0.8538,0.0,ALTO
SUM_018185,SED_0938,ALIM_311,97.55,2.455,29.37,13.4917,66.7,ALTO
SUM_019105,SED_1600,ALIM_311,97.55,2.448,3.3,0.2394,8.3,ALTO
SUM_009907,SED_0742,ALIM_311,97.54,2.461,0.48,-0.2234,66.7,ALTO
SUM_000037,SED_2789,ALIM_311,97.53,2.475,0.01,-0.0042,91.7,ALTO
SUM_010462,SED_1886,ALIM_311,97.53,2.468,0.45,0.0184,0.0,ALTO
SUM_009476,SED_0515,ALIM_311,97.52,2.481,0.01,-0.0042,91.7,ALTO
SUM_008951,SED_0515,ALIM_311,97.51,2.488,0.01,-0.0042,91.7,ALTO
SUM_010812,SED_0515,ALIM_311,97.51,2.495,0.01,-0.0042,91.7,ALTO
SUM_002206,SED_2743,ALIM_311,97.5,2.502,0.01,-0.0042,91.7,ALTO
SUM_001764,SED_0063,ALIM_311,97.49,2.515,1.68,0.3607,16.7,ALTO
SUM_019694,SED_1497,ALIM_311,97.49,2.508,1.8,-0.0222,0.0,ALTO
SUM_005929,SED_1641,ALIM_311,97.48,2.522,140.85,-4.7778,0.0,ALTO
SUM_000475,SED_2362,ALIM_311,97.47,2.528,23.07,-4.7787,33.3,ALTO
SUM_006729,SED_0933,ALIM_311,97.47,2.535,0.12,-0.0045,0.0,ALTO
SUM_015891,SED_2154,ALIM_311,97.46,2.542,0.44,0.0928,25.0,ALTO
SUM_010445,SED_0752,ALIM_311,97.45,2.548,19.01,-0.0044,0.0,ALTO
SUM_010319,SED_2470,ALIM_311,97.44,2.555,1.08,0.1738,16.7,ALTO
SUM_015051,SED_1641,ALIM_311,97.44,2.562,7.34,2.0667,75.0,ALTO
SUM_016770,SED_2642,ALIM_311,97.43,2.568,2.96,-0.0872,16.7,ALTO
SUM_002385,SED_0063,ALIM_311,97.42,2.582,0.0,,100.0,ALTO
SUM_004973,SED_0933,ALIM_311,97.42,2.575,4.76,0.0257,0.0,ALTO
SUM_019598,SED_2170,ALIM_311,97.41,2.588,2.9,1.0441,33.3,ALTO
SUM_003920,SED_0229,ALIM_311,97.4,2.602,1.14,0.1783,8.3,ALTO
SUM_013034,SED_1270,ALIM_311,97.4,2.595,3.37,1.0758,25.0,ALTO
SUM_006964,SED_2295,ALIM_311,97.39,2.609,,,100.0,ALTO
SUM_001372,SED_1361,ALIM_311,97.38,2.622,1.43,-0.0231,0.0,ALTO
SUM_006000,SED_2002,ALIM_311,97.38,2.615,2.57,0.8843,75.0,ALTO
SUM_014982,SED_1361,ALIM_311,97.37,2.629,1.67,-0.0456,0.0,ALTO
SUM_002123,SED_2262,ALIM_311,97.36,2.635,1.81,0.1502,0.0,ALTO
SUM_014834,SED_0933,ALIM_311,97.36,2.642,2.5,0.4273,41.7,ALTO
SUM_000297,SED_1942,ALIM_311,97.35,2.649,17.01,0.1471,0.0,ALTO
SUM_011360,SED_2661,ALIM_311,97.34,2.662,0.06,-0.019,75.0,ALTO
SUM_018191,SED_0524,ALIM_311,97.34,2.655,13.4,0.3708,41.7,ALTO
SUM_011856,SED_0335,ALIM_311,97.33,2.669,11.17,2.0798,66.7,ALTO
SUM_009084,SED_0169,ALIM_311,97.32,2.675,0.01,-0.0038,91.7,ALTO
SUM_010607,SED_2470,ALIM_311,97.32,2.682,14.41,1.0869,41.7,ALTO
SUM_017692,SED_1777,ALIM_311,97.31,2.689,0.65,0.2379,66.7,ALTO
SUM_003013,SED_2789,ALIM_311,97.3,2.695,8.77,-0.5313,50.0,ALTO
SUM_017359,SED_0933,ALIM_311,97.3,2.702,7.01,-0.1206,0.0,ALTO
SUM_003688,SED_1137,ALIM_311,97.29,2.709,0.05,0.0227,83.3,ALTO
SUM_011118,SED_0498,ALIM_311,97.28,2.716,74.06,-1.7496,8.3,ALTO
SUM_018210,SED_2362,ALIM_311,97.28,2.722,3.82,,91.7,ALTO
SUM_019285,SED_1722,ALIM_311,97.27,2.729,2.04,0.0058,0.0,ALTO
SUM_003989,SED_2475,ALIM_311,97.26,2.736,0.03,-0.0014,83.3,ALTO
SUM_015605,SED_0853,ALIM_311,97.26,2.742,13.38,-1.058,66.7,ALTO
SUM_017405,SED_0670,ALIM_311,97.25,2.749,1.87,-0.006,0.0,ALTO
SUM_015954,SED_1722,ALIM_311,97.24,2.756,4.49,0.2832,0.0,ALTO
SUM_019057,SED_2002,ALIM_311,97.24,2.762,0.01,-0.0037,91.7,ALTO
SUM_005652,SED_2470,ALIM_311,97.23,2.769,2.37,-0.1956,16.7,ALTO
SUM_008521,SED_0933,ALIM_311,97.22,2.776,7.53,-0.5924,0.0,ALTO
SUM_015279,SED_0933,ALIM_311,97.22,2.782,5.48,-0.2261,0.0,ALTO
SUM_000380,SED_1206,ALIM_311,97.21,2.789,2.16,-0.0174,0.0,ALTO
SUM_006147,SED_2558,ALIM_311,97.2,2.796,8.99,0.1529,8.3,ALTO
SUM_008773,SED_2413,ALIM_311,97.2,2.802,10.13,1.5792,66.7,ALTO
SUM_010960,SED_1497,ALIM_311,97.19,2.809,2.97,0.1836,16.7,ALTO
SUM_003368,SED_2295,ALIM_311,97.18,2.816,8.59,-0.7109,66.7,ALTO
SUM_018122,SED_2362,ALIM_311,97.18,2.823,11.45,-3.9327,0.0,ALTO
SUM_011197,SED_0151,ALIM_311,97.17,2.829,9.06,-0.3645,75.0,ALTO
SUM_002913,SED_0752,ALIM_311,97.16,2.843,6.07,-0.9917,66.7,ALTO
SUM_003947,SED_1830,ALIM_311,97.16,2.836,3.61,0.2497,33.3,ALTO
SUM_019461,SED_2475,ALIM_311,97.15,2.849,151.7,-0.634,0.0,ALTO
SUM_009797,SED_0501,ALIM_311,97.14,2.856,2.11,0.0345,0.0,ALTO
SUM_015915,SED_2362,ALIM_311,97.14,2.863,2.84,-0.3291,0.0,ALTO
SUM_016428,SED_1886,ALIM_311,97.13,2.869,0.38,-0.0735,25.0,ALTO
SUM_009158,SED_0524,ALIM_311,97.12,2.883,0.01,0.0022,91.7,ALTO
SUM_009193,SED_2089,ALIM_311,97.12,2.876,0.01,0.0022,91.7,ALTO
SUM_014869,SED_2470,ALIM_311,97.11,2.889,2.57,1.4843,83.3,ALTO
SUM_013462,SED_1886,ALIM_311,97.1,2.896,16.88,-0.1459,0.0,ALTO
SUM_017791,SED_0044,ALIM_311,97.1,2.903,97.45,10.1487,33.3,ALTO
SUM_005395,SED_0362,ALIM_311,97.09,2.91,0.65,-0.2051,66.7,ALTO
SUM_013287,SED_0853,ALIM_311,97.08,2.923,15.68,-0.2296,0.0,ALTO
SUM_016944,SED_2470,ALIM_311,97.08,2.916,3.13,-1.0604,66.7,ALTO
SUM_003613,SED_1159,ALIM_311,97.07,2.93,0.01,0.0035,58.3,ALTO
SUM_000295,SED_2470,ALIM_311,97.06,2.943,7.8,0.9641,0.0,ALTO
SUM_015689,SED_2295,ALIM_311,97.06,2.936,1.44,-1.3464,75.0,ALTO
SUM_003986,SED_0501,ALIM_311,97.05,2.95,22.51,-0.8169,0.0,ALTO
SUM_008948,SED_1777,ALIM_311,97.04,2.963,2.36,-0.0724,0.0,ALTO
SUM_015587,SED_1528,ALIM_311,97.04,2.956,5.82,0.5448,0.0,ALTO
SUM_007167,SED_2738,ALIM_311,97.03,2.97,0.04,-0.0164,83.3,ALTO
SUM_012101,SED_1942,ALIM_311,97.02,2.976,4.63,0.1191,0.0,ALTO
SUM_018354,SED_2262,ALIM_311,97.02,2.983,16.14,0.1355,0.0,ALTO
SUM_009808,SED_1594,ALIM_311,97.01,2.99,0.73,-0.2756,0.0,ALTO
SUM_005907,SED_2475,ALIM_311,97.0,2.996,97.48,7.2347,8.3,ALTO
SUM_009149,SED_0515,ALIM_311,97.0,3.003,3.35,0.7663,0.0,MEDIO
SUM_004818,SED_1886,ALIM_311,96.99,3.01,0.85,-0.3546,75.0,MEDIO
SUM_002074,SED_0515,ALIM_311,96.98,3.023,2.08,-0.6776,66.7,MEDIO
SUM_005708,SED_2170,ALIM_311,96.98,3.017,0.05,0.0064,33.3,MEDIO
SUM_008803,SED_2470,ALIM_311,96.97,3.03,113.58,7.3866,0.0,MEDIO
SUM_007199,SED_0933,ALIM_311,96.96,3.037,20.7,0.9102,0.0,MEDIO
SUM_016372,SED_2170,ALIM_311,96.96,3.043,2.78,-0.0304,0.0,MEDIO
SUM_013686,SED_1009,ALIM_311,96.95,3.05,7.06,0.2577,0.0,MEDIO
SUM_004021,SED_0501,ALIM_311,96.94,3.057,0.02,-0.0027,83.3,MEDIO
SUM_005160,SED_0169,ALIM_311,96.94,3.063,3.42,-0.1461,8.3,MEDIO
SUM_017684,SED_0212,ALIM_311,96.93,3.07,0.0,-0.0002,91.7,MEDIO
SUM_013784,SED_0933,ALIM_311,96.92,3.083,0.05,-0.0081,66.7,MEDIO
SUM_019169,SED_1523,ALIM_311,96.92,3.077,3.76,-0.1272,0.0,MEDIO
SUM_013350,SED_2362,ALIM_311,96.91,3.09,2.69,-0.3184,8.3,MEDIO
SUM_003349,SED_2789,ALIM_311,96.9,3.097,5.78,-1.6861,8.3,MEDIO
SUM_010664,SED_0539,ALIM_311,96.9,3.103,32.08,-3.5363,0.0,MEDIO
SUM_008934,SED_0938,ALIM_311,96.89,3.11,91.19,-5.5021,0.0,MEDIO
SUM_015995,SED_1041,ALIM_311,96.88,3.117,3.79,-0.2292,33.3,MEDIO
SUM_017938,SED_0515,ALIM_311,96.88,3.124,2.36,-0.4142,0.0,MEDIO
SUM_018406,SED_1594,ALIM_311,96.87,3.13,10.17,0.5908,50.0,MEDIO
SUM_005438,SED_0933,ALIM_311,96.86,3.137,1.02,0.0036,0.0,MEDIO
SUM_018297,SED_1777,ALIM_311,96.86,3.144,34.41,3.7786,0.0,MEDIO
SUM_007755,SED_0515,ALIM_311,96.85,3.15,0.04,-0.0066,75.0,MEDIO
SUM_004129,SED_1009,ALIM_311,96.84,3.157,3.06,-0.0614,0.0,MEDIO
SUM_006341,SED_0362,ALIM_311,96.84,3.164,2.56,-0.1578,25.0,MEDIO
SUM_000944,SED_1942,ALIM_311,96.83,3.17,43.87,-2.4357,16.7,MEDIO
SUM_006685,SED_0035,ALIM_311,96.82,3.184,2.67,0.5677,25.0,MEDIO
SUM_008448,SED_0933,ALIM_311,96.82,3.177,93.27,4.9764,0.0,MEDIO
SUM_008202,SED_2170,ALIM_311,96.81,3.19,2.62,-0.0173,0.0,MEDIO
SUM_001425,SED_0063,ALIM_311,96.8,3.204,13.39,2.4118,58.3,MEDIO
SUM_016362,SED_0938,ALIM_311,96.8,3.197,11.3,0.9017,0.0,MEDIO
SUM_008866,SED_2743,ALIM_311,96.79,3.21,0.48,-0.1289,25.0,MEDIO
SUM_010045,SED_2738,ALIM_311,96.78,3.224,2.07,-0.8257,66.7,MEDIO
SUM_013160,SED_1523,ALIM_311,96.78,3.217,3.51,-0.033,0.0,MEDIO
SUM_010127,SED_1206,ALIM_311,96.77,3.231,3.32,0.2034,0.0,MEDIO
SUM_009883,SED_1565,ALIM_311,96.76,3.237,2.7,0.3944,0.0,MEDIO
SUM_013052,SED_0670,ALIM_311,96.76,3.244,9.34,2.9204,58.3,MEDIO
SUM_003497,SED_1600,ALIM_311,96.75,3.251,3.47,0.0013,0.0,MEDIO
SUM_002297,SED_0974,ALIM_311,96.74,3.264,55.03,1.8502,25.0,MEDIO
SUM_012415,SED_0670,ALIM_311,96.74,3.257,10.06,1.1773,0.0,MEDIO
SUM_006963,SED_2295,ALIM_311,96.73,3.271,1.39,-1.3286,83.3,MEDIO
SUM_005963,SED_0090,ALIM_311,96.72,3.284,0.1,-0.0326,75.0,MEDIO
SUM_016262,SED_1523,ALIM_311,96.72,3.277,79.32,2.8999,8.3,MEDIO
SUM_017158,SED_2407,ALIM_311,96.71,3.291,3.81,0.8572,41.7,MEDIO
SUM_012843,SED_1206,ALIM_311,96.7,3.304,0.36,0.1068,8.3,MEDIO
SUM_014937,SED_0098,ALIM_311,96.7,3.297,0.56,-0.9958,83.3,MEDIO
SUM_002148,SED_1497,ALIM_311,96.69,3.311,0.81,-0.1165,0.0,MEDIO
SUM_007436,SED_2181,ALIM_311,96.68,3.324,0.0,0.0002,91.7,MEDIO
SUM_012902,SED_2558,ALIM_311,96.68,3.318,0.54,-0.2224,83.3,MEDIO
SUM_009632,SED_2181,ALIM_311,96.67,3.331,0.0,0.0002,91.7,MEDIO
SUM_012715,SED_1270,ALIM_311,96.66,3.344,2.75,0.0598,0.0,MEDIO
SUM_018461,SED_1942,ALIM_311,96.66,3.338,2.65,-0.0556,0.0,MEDIO
SUM_013180,SED_1886,ALIM_311,96.65,3.351,7.33,0.8737,50.0,MEDIO
SUM_002787,SED_1206,ALIM_311,96.64,3.364,11.13,-0.6891,16.7,MEDIO
SUM_003530,SED_0151,ALIM_311,96.64,3.358,18.05,0.2106,0.0,MEDIO
SUM_017999,SED_2475,ALIM_311,96.63,3.371,6.03,-1.7961,50.0,MEDIO
SUM_007441,SED_2096,ALIM_311,96.62,3.384,1.87,-0.5836,0.0,MEDIO
SUM_013490,SED_1830,ALIM_311,96.62,3.378,4.36,2.1036,75.0,MEDIO
SUM_010374,SED_0938,ALIM_311,96.61,3.391,20.01,0.2281,0.0,MEDIO
SUM_007991,SED_0229,ALIM_311,96.6,3.398,9.86,0.8535,50.0,MEDIO
SUM_010286,SED_1942,ALIM_311,96.6,3.404,11.4,1.3826,0.0,MEDIO
SUM_000998,SED_0853,ALIM_311,96.59,3.411,7.66,-1.0771,0.0,MEDIO
SUM_011557,SED_1206,ALIM_311,96.58,3.418,1.28,-0.0666,0.0,MEDIO
SUM_018486,SED_2170,ALIM_311,96.58,3.425,9.96,4.3903,0.0,MEDIO
SUM_013627,SED_1641,ALIM_311,96.57,3.431,2.8,-0.1981,0.0,MEDIO
SUM_000439,SED_2315,ALIM_311,96.56,3.445,2.01,-0.2755,50.0,MEDIO
SUM_007759,SED_2475,ALIM_311,96.56,3.438,5.32,0.8976,33.3,MEDIO
SUM_009992,SED_2558,ALIM_311,96.55,3.451,15.82,0.8565,0.0,MEDIO
SUM_006444,SED_2743,ALIM_311,96.54,3.458,0.2,-0.0775,41.7,MEDIO
SUM_017376,SED_0933,ALIM_311,96.54,3.465,6.78,-0.0989,0.0,MEDIO
SUM_001410,SED_2096,ALIM_311,96.53,3.471,14.62,0.1543,33.3,MEDIO
SUM_018763,SED_0229,ALIM_311,96.52,3.485,34.41,0.2826,0.0,MEDIO
SUM_019229,SED_1641,ALIM_311,96.52,3.478,9.91,0.2176,50.0,MEDIO
SUM_002397,SED_0498,ALIM_311,96.51,3.491,28.43,-0.8225,0.0,MEDIO
SUM_006489,SED_0853,ALIM_311,96.5,3.498,6.44,2.4538,58.3,MEDIO
SUM_011714,SED_1722,ALIM_311,96.5,3.505,44.98,6.5711,50.0,MEDIO
SUM_018739,SED_0501,ALIM_311,96.49,3.511,3.95,-0.0651,0.0,MEDIO
SUM_003724,SED_2470,ALIM_311,96.48,3.518,4.73,0.0408,0.0,MEDIO
SUM_010307,SED_2170,ALIM_311,96.48,3.525,4.06,-0.0089,0.0,MEDIO
SUM_014025,SED_1886,ALIM_311,96.47,3.532,14.66,-0.4575,0.0,MEDIO
SUM_003793,SED_2789,ALIM_311,96.46,3.545,6.25,1.2294,66.7,MEDIO
SUM_012048,SED_2413,ALIM_311,96.46,3.538,16.31,6.6932,58.3,MEDIO
SUM_010449,SED_2470,ALIM_311,96.45,3.552,48.71,-3.0276,0.0,MEDIO
SUM_004455,SED_2329,ALIM_311,96.44,3.558,4.22,1.6359,66.7,MEDIO
SUM_007717,SED_1600,ALIM_311,96.44,3.565,17.34,-0.0239,0.0,MEDIO
SUM_007944,SED_0501,ALIM_311,96.43,3.572,0.74,0.0643,25.0,MEDIO
SUM_003491,SED_0539,ALIM_311,96.42,3.578,1.42,-1.3964,75.0,MEDIO
SUM_007571,SED_1641,ALIM_311,96.41,3.585,1.86,-0.6868,75.0,MEDIO
SUM_013166,SED_2475,ALIM_311,96.41,3.592,2.88,0.1671,0.0,MEDIO
SUM_016586,SED_1523,ALIM_311,96.4,3.598,15.69,-0.1875,0.0,MEDIO
SUM_002738,SED_1009,ALIM_311,96.39,3.605,3.19,0.0425,0.0,MEDIO
SUM_007685,SED_2413,ALIM_311,96.39,3.612,3.78,1.0909,0.0,MEDIO
SUM_012091,SED_2074,ALIM_311,96.38,3.618,0.02,0.0018,83.3,MEDIO
SUM_001539,SED_1270,ALIM_311,96.37,3.625,23.95,7.2062,0.0,MEDIO
SUM_006743,SED_2475,ALIM_311,96.37,3.632,6.3,-1.6029,41.7,MEDIO
SUM_003666,SED_2315,ALIM_311,96.36,3.639,0.01,-0.0017,91.7,MEDIO
SUM_009246,SED_1898,ALIM_311,96.35,3.652,0.02,-0.0013,83.3,MEDIO
SUM_009256,SED_0229,ALIM_311,96.35,3.645,0.01,-0.0017,91.7,MEDIO
SUM_007578,SED_1822,ALIM_311,96.34,3.659,0.35,-0.1119,83.3,MEDIO
SUM_008242,SED_1594,ALIM_311,96.33,3.665,5.35,-0.028,0.0,MEDIO
SUM_009824,SED_2329,ALIM_311,96.33,3.672,7.73,0.0419,0.0,MEDIO
SUM_014059,SED_0515,ALIM_311,96.32,3.679,0.65,0.0778,41.7,MEDIO
SUM_008753,SED_0362,ALIM_311,96.31,3.685,0.0,0.0037,91.7,MEDIO
SUM_017948,SED_2475,ALIM_311,96.31,3.692,5.31,1.0558,0.0,MEDIO
SUM_006298,SED_2642,ALIM_311,96.3,3.699,4.22,1.4062,16.7,MEDIO
SUM_009277,SED_1886,ALIM_311,96.29,3.712,2.46,0.0295,0.0,MEDIO
SUM_009669,SED_0974,ALIM_311,96.29,3.705,2.29,0.4933,16.7,MEDIO
SUM_005938,SED_1942,ALIM_311,96.28,3.719,9.26,2.7446,0.0,MEDIO
SUM_003197,SED_0552,ALIM_311,96.27,3.726,2.05,0.7557,66.7,MEDIO
SUM_010630,SED_0933,ALIM_311,96.27,3.732,5.35,-0.251,16.7,MEDIO
SUM_004674,SED_1830,ALIM_311,96.26,3.739,5.18,-1.3976,50.0,MEDIO
SUM_001444,SED_2329,ALIM_311,96.25,3.752,0.93,-0.0211,0.0,MEDIO
SUM_018299,SED_1830,ALIM_311,96.25,3.746,8.2,0.5009,33.3,MEDIO
SUM_002580,SED_0515,ALIM_311,96.24,3.759,0.58,-0.2261,66.7,MEDIO
SUM_000869,SED_1206,ALIM_311,96.23,3.766,2.6,-0.092,0.0,MEDIO
SUM_018323,SED_0498,ALIM_311,96.23,3.772,5.51,-0.589,75.0,MEDIO
SUM_009789,SED_0933,ALIM_311,96.22,3.779,2.78,-0.213,8.3,MEDIO
SUM_005122,SED_0090,ALIM_311,96.21,3.786,2.71,0.6697,25.0,MEDIO
SUM_008745,SED_0090,ALIM_311,96.21,3.792,3.13,0.0722,0.0,MEDIO
SUM_008514,SED_0837,ALIM_311,96.2,3.799,1.5,-0.1134,0.0,MEDIO
SUM_013175,SED_0229,ALIM_311,96.19,3.806,3.89,-0.0641,0.0,MEDIO
SUM_015291,SED_2074,ALIM_311,96.19,3.812,4.41,1.1328,41.7,MEDIO
SUM_018212,SED_0938,ALIM_311,96.18,3.819,3.22,0.1259,0.0,MEDIO
SUM_012490,SED_2170,ALIM_311,96.17,3.833,3.75,0.0589,0.0,MEDIO
SUM_014464,SED_1886,ALIM_311,96.17,3.826,28.09,-3.1652,0.0,MEDIO
SUM_014766,SED_2074,ALIM_311,96.16,3.839,3.01,-0.0003,0.0,MEDIO
SUM_006378,SED_0938,ALIM_311,96.15,3.853,3.5,0.4465,33.3,MEDIO
SUM_015843,SED_1830,ALIM_311,96.15,3.846,3.59,0.071,0.0,MEDIO
SUM_019015,SED_2195,ALIM_311,96.14,3.859,60.71,4.707,0.0,MEDIO
SUM_000481,SED_1741,ALIM_311,96.13,3.866,0.17,-0.0642,41.7,MEDIO
SUM_006073,SED_0090,ALIM_311,96.13,3.873,5.54,-0.3477,0.0,MEDIO
SUM_016323,SED_1206,ALIM_311,96.12,3.879,0.03,0.0122,91.7,MEDIO
SUM_003268,SED_1216,ALIM_311,96.11,3.893,0.09,0.0055,50.0,MEDIO
SUM_015469,SED_2105,ALIM_311,96.11,3.886,0.24,-0.0163,50.0,MEDIO
SUM_001975,SED_1641,ALIM_311,96.1,3.899,7.93,0.7091,0.0,MEDIO
SUM_008477,SED_2558,ALIM_311,96.09,3.906,42.89,0.8349,0.0,MEDIO
SUM_013344,SED_0044,ALIM_311,96.09,3.913,91.65,4.656,0.0,MEDIO
SUM_015586,SED_1886,ALIM_311,96.08,3.919,13.18,-0.5133,0.0,MEDIO
SUM_006852,SED_1777,ALIM_311,96.07,3.926,13.88,-0.025,0.0,MEDIO
SUM_017303,SED_1270,ALIM_311,96.07,3.933,6.44,0.0876,0.0,MEDIO
SUM_004140,SED_1207,ALIM_311,96.06,3.94,0.21,-0.0832,41.7,MEDIO
SUM_003614,SED_0044,ALIM_311,96.05,3.946,0.18,-0.0129,83.3,MEDIO
SUM_012547,SED_0501,ALIM_311,96.05,3.953,20.28,-2.0312,0.0,MEDIO
SUM_013367,SED_0837,ALIM_311,96.04,3.96,54.15,-2.7043,0.0,MEDIO
SUM_001993,SED_0837,ALIM_311,96.03,3.973,1.11,0.0765,75.0,MEDIO
SUM_015340,SED_1641,ALIM_311,96.03,3.966,4.51,-1.2386,50.0,MEDIO
SUM_017143,SED_1009,ALIM_311,96.02,3.98,18.39,0.627,0.0,MEDIO
